Name;Category;Description;Price before tax;Tax Rule ID;Quantity;Image
Magic the Gathering: Foundations – Starter Collection;Gry karciane/Magic the gathering/Boostery i Booster Boxy;"Premiera 15 listopada 2024r. Data może ulec zmianie.
Nadszedł czas na Twoją pierwszą grę. Zanurz się w Magic the Gathering: Foundations i poznaj kwintesencję MtG, grając i zbierając karty wybrane tak, aby każdemu graczowi dać przewagę. Niezależnie od tego, czy jesteś byłym, obecnym, czy przyszłym graczem, Magic the Gathering: Foundations zaprasza Cię do podzielenia się swoją iskrą ze wszystkimi!
Stwórz swoją kolekcję z Magic the Gathering: Foundations – Starter Collection. To zaskakujące pudełko zawiera ponad 350 kart, niezbędnych podstaw w każdym kolorze i do każdego typu rozgrywki. Ciesz się starszymi i nowszymi ulubieńcami, budując swoją pierwszą lub pięćdziesiątą talię, dzięki dołączonemu samouczkowi i poradom ekspertów.
Magic the Gathering: Foundations – Starter Collection zawiera:
ponad 350 kart, a w tym:
22 karty w wariancie foil
13 tokenów
95 kart Basic Lands (m.in. 10 w wariancie full art)
3 Magic the Gathering: Foundations – Play Booster
broszura o budowaniu talii
2 karty pomocy
1 Click Wheel";268.29;1;3;https://magiccafe.eu/wp-content/uploads/2024/11/b0f8cf618ed724b260d9cf8be366ea0f.png
Streets of New Capenna Set Sleeved Booster;Gry karciane/Magic the gathering/Boostery i Booster Boxy;"Streets of New Capenna Set Booster Pack Sleeved
Zawartość:
1- Set Booster";14.63;1;10;https://magiccafe.eu/wp-content/uploads/2023/07/f1bb681281a1f039b0bbe055b6847e51.png
Theros Beyond Death Collector Booster Box;Gry karciane/Magic the gathering/Boostery i Booster Boxy;"Theros Beyond Death Collector Booster Box
Zawartość:
12-Theros Beyond Death Collector Booster Pack";723.57;1;6;https://magiccafe.eu/wp-content/uploads/2023/07/54675a0a110c66ef6cf3c3d2f72e8082.png
The Lord of the Rings: Tales of Middle-earth Set Booster Box;Gry karciane/Magic the gathering/Boostery i Booster Boxy;"Premiera 23 czerwca 2023r. – data może ulec zmianie
Dołącz do Drużyny i wyrusz w drogę z ulubionymi postaciami z Władcy Pierścieni! Czeka Cię przygoda pełna odwagi, waleczności i… drugich śniadań!
Magic the Gathering: The Lord of the Rings – Tales of Middle-earth to dodatek inspirowany niesamowitą prozą J.R.R. Tolkiena, pełną magii, elfów, krasnoludów i potwornych monstrów i potężnych pierścieni. Cała historia rozpoczyna się w swojskim Shire, z którego czterej Hobbici wyruszają w podróż w nieznane.
Magic the Gathering: The Lord of the Rings – Tales of Middle-earth – Set Booster Display (30) zawiera:
30x Magic the Gathering: The Lord of the Rings – Tales of Middle-earth – Set Booster.";682.11;1;2;https://magiccafe.eu/wp-content/uploads/2023/05/26b14d22813a81f2aeb984c47ec8979c-1.png
Jumpstart 2022 Booster Box;Gry karciane/Magic the gathering/Boostery i Booster Boxy;"Jumpstart 2022 Booster Box
W skład Jumpstart 2022 Booster Box wchodzą 24 Booster Pack’i kart Magic: The Gathering, które umożliwią Ci odkrywanie niekończących się możliwości w tworzeniu własnych talii. Każda booster to nowa przygoda, ponieważ rozpakowanie jej odkryje Ci kolejne unikalne karty, które mogą być kluczowe do twojej strategii.";421.94;1;0;https://magiccafe.eu/wp-content/uploads/2023/07/6d83d4a16f36189d3acdbdd204c95772.png
Phyrexia: All Will Be One Commander Deck Rebellion Rising;Gry karciane/Magic the gathering/Boostery i Booster Boxy;"Phyrexia: All Will Be One Commander Deck Rebellion Rising
Każdy deck zawiera:
100-card ready-to-play Phyrexia: All Will Be One Commander Deck2-card Collector Booster Sample PackDeck includes 2 traditional foils + 98 nonfoil cards1 foil-etched Display CommanderAccessories—10 double-sided tokens + life tracker and deck boxIntroduces 10 MTG cards not found in the main set
Produkt nowy, fabrycznie zapakowany.
Język angielski.";125.2;1;5;https://magiccafe.eu/wp-content/uploads/2023/04/c5dcd943bc95ed4a3a2e7636447ae4a1.png
Wilds of Eldraine: Bundle;Gry karciane/Magic the gathering/Boostery i Booster Boxy;"Premiera 8 września 2023r. Data premiery może ulec zmianie.
Eldraine – plan cudownego chaosu i sprzeczności! Stwórz swoją właśną opowieść pełną przygód i niespodzianek, które zdolne są przełamać klątwę wiecznego snu.
Magic the Gathering: Wilds of Eldraine – Bundle to doskonały pomysł na prezent dla fanów MtG, który kochają baśniowe klimaty. Produkt zawiera po troszeczku wszystkiego, co pozwoli rozbudować kolekcję gracza, a dodatkowo wyróżnia się wyjątkowym licznikiem życia, nawiązującym wyglądem do tematyki setu Wilds of Eldraine.
Magic the Gathering: Wilds of Eldraine – Bundle zawiera: 
8 boosterów Wilds of Eldraine Set Booster
1 karta promo Traditional Foil alt-art
40 kart basic lands (20 Traditional Foil + 20 nonfoil)
1 licznik życia
pudełko na karty
2 karty reference";134.15;1;3;https://magiccafe.eu/wp-content/uploads/2023/08/5135f937b460250028e5d64f6b5b096b.png
Murders at Karlov Manor Play Booster Box;Gry karciane/Magic the gathering/Boostery i Booster Boxy;"Premiera 9 lutego 2024r. Data może ulec zmianie! 
Murders at Karlov Manor Play Booster Box to unikalne wydanie gry karcianej, które zapewni wiele godzin emocjonującej rozrywki. Wykonane przez Wizards of the Coast, ta nowa wersja to prawdziwa perełka dla miłośników gier planszowych i karcianych.
Zawartość:
36x Play boosterów";398.37;1;0;https://magiccafe.eu/wp-content/uploads/2024/01/863f23d4a2fdb35c82f70e7f6808b8f1.png
Commander Legends Baldur’s Gate Commander Draft Booster Box;Gry karciane/Magic the gathering/Boostery i Booster Boxy;"Commander Legends Baldur’s Gate Commander Draft Booster Box
Zawartość:
24x Commander Legends: Battle for Baldur’s Gate MTG Draft Boostery
Każdy booster zawiera  20 kart";346.33;1;4;https://magiccafe.eu/wp-content/uploads/2023/11/902a7768ed8e2ea91342357cf7833b5a.png
Zendikar Rising Draft Booster Box Rosyjski;Gry karciane/Magic the gathering/Boostery i Booster Boxy;"Zendikar Rising Draft Booster Box
Wewnątrz znajdują się  36 boostery.  Każdy booster zawiera 15 kart.";329.26;1;10;https://magiccafe.eu/wp-content/uploads/2023/09/8862683a4e55bd78e3b54d0fe1f88cba.png
Dominaria Remastered Collector Booster Box Japoński;Gry karciane/Magic the gathering/Boostery i Booster Boxy;"Dominaria Remastered Japoński Collector Booster Box zawiera 12 Dominaria Remastered Collector Boosterów.
Każdy Collector Booster zawiera 15 kart Magic: The Gathering, 1 Traditional Foil dwustronny token, w kombinacji wraz z 3–4 kart o rzadkości Rare lub rzadsze, 2–6 Uncommonów, 5–9 Commonów i 1 foil Retro Land. Każdy booster zawiera w sumie 11 kart foil. Traditional Foil Retro Frame Mythic Rare w 9% Collector Boosterów.
Zawartość:
12 Dominaria Remastered Collector Boosterów
15 karta Magic + 1 foliowany dwustronny token
11 foliowanych kart w każdej paczce
2–6 Retro-Frame i 1–5 Borderless kart w każdej paczce
3–4 karty o rzadkośći Rare lub rzadszej w każdym boosterze
Język – japoński.
Okiełznaj moc przeszłości wraz z tymi przedrukami, które sięgają aż 27 różnych dodatków z multiwersum Magic The Gathering, które kiedykolwiek odwoływały się do Dominari!";1057.72;1;6;https://magiccafe.eu/wp-content/uploads/2024/09/a5b77e9e80272655acdf747fee6de94c.png
The Lord of the Rings: Tales of Middle-earth™ Scene Box Gandalf in the Pelennor Fields;Gry karciane/Magic the gathering/Boostery i Booster Boxy;"Premiera 3 listopada 2023r. Data może ulec zmianie.
Dołącz do Drużyny i wyrusz w drogę z ulubionymi postaciami z Władcy Pierścieni! Czeka Cię przygoda pełna odwagi, waleczności i… drugich śniadań!
Magic the Gathering: The Lord of the Rings – Tales of Middle-earth to dodatek inspirowany niesamowitą prozą J.R.R. Tolkiena, pełną magii, elfów, krasnoludów i potwornych monstrów i potężnych pierścieni. Cała historia rozpoczyna się w swoiskim Shire, z którego czterej Hobbici wyruszają w podróż w nieznane.
Zawartość:
6 Scene Cards
3 Set boosters
6 Art Cards";109.75;1;10;https://magiccafe.eu/wp-content/uploads/2023/10/63187d4c14e2e4e61efc79d4dad964c9.png
Innistrad: Crimson Vow Draft Booster Box;Gry karciane/Magic the gathering/Boostery i Booster Boxy;Innistrad: Crimson Vow Draft Booster Box  zawiera 36 boosterów które pozwolą Ci na czerpanie niesamowitej radości z rozwoju swojej kolekcji.;243.89;1;8;https://magiccafe.eu/wp-content/uploads/2023/12/71ebd166acd893ae586f70ced5a2e500.png
Magic the Gathering: Foundations – Prerelease Pack;Gry karciane/Magic the gathering/Boostery i Booster Boxy;"Premiera 15 listopada 2024r. Data może ulec zmianie.
Nadszedł czas na Twoją pierwszą grę. Zanurz się w Magic the Gathering: Foundations i poznaj kwintesencję MtG, grając i zbierając karty wybrane tak, aby każdemu graczowi dać przewagę. Niezależnie od tego, czy jesteś byłym, obecnym, czy przyszłym graczem, Magic the Gathering: Foundations zaprasza Cię do podzielenia się swoją iskrą ze wszystkimi!";83.73;1;3;https://magiccafe.eu/wp-content/uploads/2024/11/28fbad79db1670431889c1d7c7628b0f.jpg
Ravnica Remastered Collector Booster Box;Gry karciane/Magic the gathering/Boostery i Booster Boxy;"Premiera 12 Stycznia 2024r. Data może ulec zmianie
Ravnica Remastered przenosi graczy z powrotem do Ravnicy. Dzięki Collector Boosters gracze uzyskują bezpośredni dostęp do najfajniejszych kart z zestawu.
Zawiera:
12x  Collector Booster packów";1008.93;1;8;https://magiccafe.eu/wp-content/uploads/2023/12/ca5d4a4a916065ea4d9ba0c4b431c6fc.jpg
March of the Machine Bundle;Gry karciane/Magic the gathering/Boostery i Booster Boxy;"March of the Machine BundleW skład zestawu wchodzi:

8 Set Boosters
1 karta foil alt-art promo
40 kart basic land (20 foil + 20 nonfoil)
licznik punktów życia
pudełko na karty

Produkt nowy, fabrycznie zapakowany.
Język – angielski.";134.14;1;5;https://magiccafe.eu/wp-content/uploads/2023/04/e9db1bad2239e59e59ebab48e1822361.png
March of the Machine Collector Booster Pack;Gry karciane/Magic the gathering/Boostery i Booster Boxy;"March of the Machine Collector Booster Pack z gry Magic the Gathering
Produkt nowy, fabrycznie zapakowany.
Język – angielski.";70.72;1;0;https://magiccafe.eu/wp-content/uploads/2023/04/6d8c38212e4053f8937cc251defe2499.jpg
Wilds of Eldraine: Set Booster Box;Gry karciane/Magic the gathering/Boostery i Booster Boxy;"Premiera 8 września 2023r. Data premiery może ulec zmianie.
Eldraine – plan cudownego chaosu i sprzeczności! Stwórz swoją właśną opowieść pełną przygód i niespodzianek, które zdolne są przełamać klątwę wiecznego snu.
Magic the Gathering: Wilds of Eldraine – Set Booster to najlepszy wybór, jeśli chcesz otwierać paczuszki po prostu dla zabawy i przyjemności. Zawiera karty z przepięknymi grafikami, które pozwolą odkryć tajemnice setu Wilds of Eldraine.
Magic the Gathering: Wilds of Eldraine – Set Booster Display (30) zawiera 30 sztuk Magic the Gathering: Wilds of Eldraine – Set Booster.";470.73;1;2;https://magiccafe.eu/wp-content/uploads/2023/08/5c55979627daac197e4747e2df4e8c77.png
March of the Machine: The Aftermath: Collector Booster Box;Gry karciane/Magic the gathering/Boostery i Booster Boxy;"The Aftermath to kontynuacja wydarzeń z March of the Machine i służy jako epilog, wiążąc pewne luźne końce i rozpoczynając tym samym zupełnie nowe początki.
March of the Machine: The Aftermath: Collector Booster Box zawiera 12 boosterów.";569.02;1;4;https://magiccafe.eu/wp-content/uploads/2023/05/5f204d831be3827867b2f3bbc1d8974d.png
The Brothers’ War Set Booster Pack;Gry karciane/Magic the gathering/Boostery i Booster Boxy;"Zawartość:
12x Kart";11.63;1;8;https://magiccafe.eu/wp-content/uploads/2024/02/1c815069c47a0d5c4d04843839a54a2a.png
Magic the Gathering: Foundations – Jumpstart Booster;Gry karciane/Magic the gathering/Boostery i Booster Boxy;"Premiera 15 listopada 2024r. Data może ulec zmianie.
Nadszedł czas na Twoją pierwszą grę. Zanurz się w Magic the Gathering: Foundations i poznaj kwintesencję MtG, grając i zbierając karty wybrane tak, aby każdemu graczowi dać przewagę. Niezależnie od tego, czy jesteś byłym, obecnym, czy przyszłym graczem, Magic the Gathering: Foundations zaprasza Cię do podzielenia się swoją iskrą ze wszystkimi!
Dzięki Magic the Gathering: Foundations – Jumpstart Booster gra w Magica jest dziecinnie prosta – wszystko, czego potrzebujesz to otworzyć dwie paczki, potasować i jesteś gotowy, żeby zmieść przeciwnika ze stołu! Nie ważne, czy dopiero uczysz się grać, czy jesteś zawodowcem w rzucaniu zaklęć – Magic the Gathering: Foundations – Jumpstart przynosi świeżą falę czystej zabawy dla wszystkich uczestników!
Magic the Gathering: Foundations – Jumpstart Booster to 20 losowych kart, zawiera już wszystkie niezbędne karty Land. Każda paczka to 1 z 46 możliwych motywów – łącz je, żeby uzyskać wyjątkowe kombinacje.
Weź dwa Boosterki, potasuj i graj!";16.25;1;6;https://magiccafe.eu/wp-content/uploads/2024/11/d00ca7adccea642de8b672bac4347aa3.png
Modern Horizons 3: Prerelease Pack;Gry karciane/Magic the gathering/Boostery i Booster Boxy;"Premiera 14 czerwca 2024r. Data może ulec zmianie.
Modern Horizons 3 Prerelease Pack
Zestaw Prerelease z dodatku Modern Horizons 3 do kolekcjonerskiej gry karcianej Magic the Gathering.
Zawartość:
– 6x Play Booster Modern Horizons 3- 1x Foil Stamped Premium Card- 1x pudełko na karty- 1x kostka Spindown";178.85;1;0;https://magiccafe.eu/wp-content/uploads/2024/05/c859cbe82f5b5f2c8ecef44286185ec8.jpg
The Lost Caverns of Ixalan Draft Booster Pack;Gry karciane/Magic the gathering/Boostery i Booster Boxy;"Premiera 17 listopada 2023r. Data może ulec zmianie.
W The Lost Caverns of Ixalan Twoi gracze przeżyją przygodę jak nigdy dotąd, odkrywając dawno zaginione ruiny, starożytne cywilizacje żywe i zdrowe oraz szalejące ulubione stworzenia fanów. Zagłęb się w serce Ixalana, korzystając z kawałka prehistorii dla każdego stylu gry.
Zawartość:
3-4x karty typu Uncommon,
9-10x kart typu Common,
1xkarta typu Rare lub rzadsza,
1x karta  Land (w 33% boosterów znajduje się karta Full-Art),
1x karta  Common w wersji foil (znajduje się w 33% boosterów)";11.7;1;6;https://magiccafe.eu/wp-content/uploads/2023/11/04ada7cdddcf7f01aabf45c4d3c84f11.png
Commander Masters Draft Booster;Gry karciane/Magic the gathering/Boostery i Booster Boxy;"Premiera 4 sierpnia 2023r. – data premiery może ulec zmianie.
Commander Masters Draft Booster
Magic The Gathering to najpopularniejsza na świecie kolekcjonerska gra karciana osadzona w krainie magii, w której gracze składają talie do gry, a następnie mierzą się z groźnymi przeciwnikami, wykorzystując jak najlepiej zdolności swoich kart i umiejętnie podejmując decyzje taktyczne. Gra wydawana jest w seriach co 3-4 miesiące. W skład każdej serii wchodzą zestawy tego samego typu o różnej zawartości. To prawdziwa gratka dla kolekcjonerów!
Magic the Gathering: Commander Masters – Rozwiń czerwony dywan dla swojego Commandera! Wzbogać swoje talie Commander o jedne z najlepszych kart, jakie kiedykolwiek pojawiły się w tym formacie.
Każdy booster zawiera 20 kart, w tym:
– 3–4 karty legendarne;
– 2–4 karty o rzadkości Rare albo Mythic Rare, w tym co najmniej 1 karta legendarna;
– 1 karta foil dowolnej rzadkości";45.52;1;0;https://magiccafe.eu/wp-content/uploads/2023/07/21415900ac4b7818dd3ae07ea4b8bb13.jpg
Phyrexia: All Will Be One Jumpstart Booster Pack;Gry karciane/Magic the gathering/Boostery i Booster Boxy;"Phyrexia: All Will Be One Jumpstart Booster Pack z gry Magic the Gathering
Produkt nowy, fabrycznie zapakowany.
Język – angielski.";14.63;1;0;https://magiccafe.eu/wp-content/uploads/2023/04/af4482560d4d25aa78473e793411cec3.png
Magic the Gathering: Foundations – Beginner Box;Gry karciane/Magic the gathering/Boostery i Booster Boxy;"Premiera 15 listopada 2024r. Data może ulec zmianie.
Nadszedł czas na Twoją pierwszą grę. Zanurz się w Magic the Gathering: Foundations i poznaj kwintesencję MtG, grając i zbierając karty wybrane tak, aby każdemu graczowi dać przewagę. Niezależnie od tego, czy jesteś byłym, obecnym, czy przyszłym graczem, Magic the Gathering: Foundations zaprasza Cię do podzielenia się swoją iskrą ze wszystkimi!
Magic the Gathering: Foundations – Beginner Box to produkt idealny na start – zawiera wszystko, czego potrzeba, żeby nauczyć się zasad, poznać tajniki gry:
2 gotowe talie – koty i wampiry
8 boosterów tematycznych Jumpstart (FDN)
2 przewodniki jak grać
2 liczniki życia
2 maty do gry";89.42;1;1;https://magiccafe.eu/wp-content/uploads/2024/11/cba050d9746217b41aa8214ca3a8a674.png
Innistrad: Crimson Vow Draft Booster Pack;Gry karciane/Magic the gathering/Boostery i Booster Boxy;"Innistrad: Crimson Vow Draft Booster Pack 
Zawiera 15 kart";8.12;1;2;https://magiccafe.eu/wp-content/uploads/2023/12/6e4d7e38e35bf7c18e873e4fd6bae6cc.jpg
March of the Machine Draft Booster Pack;Gry karciane/Magic the gathering/Boostery i Booster Boxy;"March of the Machine Draft Booster Pack z gry Magic the Gathering
Produkt nowy, fabrycznie zapakowany.
Język – angielski.";10.07;1;8;https://magiccafe.eu/wp-content/uploads/2023/06/f61d8503585fb103c99e97eefd1b6735.png
